Date;Open_normalized;High_normalized;Low_normalized;Close_normalized;Volume_normalized
31/01/2017 00.00;0.12510749434659363;0.12359406952965235;0.12217410685856206;0.12431123992738159;0.0371768332966307
01/02/2017 00.00;0.12485269293244577;0.12493609406952966;0.12322486149143476;0.1261585501799535;0.030022021581149527
02/02/2017 00.00;0.1261585501799535;0.12653374233128833;0.12640896643953384;0.12908876644265377;0.012642589737943185
03/02/2017 00.00;0.12908876644265377;0.12998466257668712;0.12640896643953384;0.13278338694779757;0.029548557586434706
06/02/2017 00.00;0.13383444278115744;0.13132668711656442;0.13013436922880978;0.13278338694779757;0.039123541070248846
07/02/2017 00.00;0.1325285855336497;0.12972903885480572;0.13089855441635356;0.13064942510430932;0.012345298392424577
08/02/2017 00.00;0.13064942510430932;0.12784381390593047;0.12905177354645608;0.12959836927094945;0.005547236291565735
09/02/2017 00.00;0.12959836927094945;0.1286426380368098;0.12535821180666115;0.1311908781093735;0.012616163840563752
10/02/2017 00.00;0.13224193394273337;0.12944146216768918;0.12666369483538178;0.12854731343758957;0.00909491301475446
13/02/2017 00.00;0.12854731343758957;0.12627811860940696;0.1248169139654843;0.12456604134152945;0.016703369301915877
14/02/2017 00.00;0.12456604134152945;0.12388164621676892;0.12402088772845953;0.12510749434659363;0.017936577846289364
16/02/2017 00.00;0.12510749434659363;0.125734918200409;0.12456218556963637;0.1274962576042297;0.018361594362475225
17/02/2017 00.00;0.12829251202344172;0.1259905419222904;0.12430745717378845;0.1274962576042297;0.018343977097555603
20/02/2017 00.00;0.1274962576042297;0.12678936605316973;0.12666369483538178;0.1293435678568016;0.016533803127064522
21/02/2017 00.00;0.12959836927094945;0.1421906952965235;0.12984779978348088;0.1404592795490015;0.08259634441752918
22/02/2017 00.00;0.14125553396821353;0.1408806237218814;0.1335732025727568;0.13835716788228175;0.044681788152389344
23/02/2017 00.00;0.13835716788228175;0.14247827198364008;0.1356747118385022;0.1423065898015734;0.033100638625853336
24/02/2017 00.00;0.1404592795490015;0.14592919222903886;0.14070559765649876;0.1478803707360576;0.06910151948909932
27/02/2017 00.00;0.1478803707360576;0.14592919222903886;0.14255237852639624;0.14338949581170177;0.018308742567716363
28/02/2017 00.00;0.1460330604834857;0.14992331288343558;0.14363497420874993;0.15186164283211773;0.08185641929090509
01/03/2017 00.00;0.15186164283211773;0.15203220858895705;0.1489205884225944;0.15077873682198936;0.02996696762827571
02/03/2017 00.00;0.15186164283211773;0.15497188139059304;0.1518181239253646;0.15555626333726152;0.0644043162299053
03/03/2017 00.00;0.15396375449883748;0.1528310327198364;0.1499713430554671;0.1510653884129057;0.038299933935256554
06/03/2017 00.00;0.1510653884129057;0.14912448875255624;0.14627778131567215;0.14628786189763354;0.026908170006606474
07/03/2017 00.00;0.14628786189763354;0.1453859918200409;0.14573648347449533;0.14708411631684556;0.02487998238273508
08/03/2017 00.00;0.14708411631684556;0.14644043967280163;0.14519518563331849;0.1468293149026977;0.017621669235851133
09/03/2017 00.00;0.14654266331178137;0.1469836400817996;0.14519518563331849;0.14947287957448163;0.023014754459370183
10/03/2017 00.00;0.1468293149026977;0.14644043967280163;0.1367254664713749;0.1380705162913654;0.03600968949570579
13/03/2017 00.00;0.13835716788228175;0.13848415132924335;0.13726676431255175;0.1380705162913654;0.036203479409821625
14/03/2017 00.00;0.1404592795490015;0.14247827198364008;0.14070559765649876;0.14338949581170177;0.040876458929751155
15/03/2017 00.00;0.14338949581170177;0.1437883435582822;0.143348404763421;0.1454916074784215;0.018198634661968728
16/03/2017 00.00;0.14654266331178137;0.14912448875255624;0.14678723810736802;0.1510653884129057;0.032301255230125524
17/03/2017 00.00;0.1510653884129057;0.1530866564417178;0.14866586002674648;0.15345415167054177;0.04163400132129487
20/03/2017 00.00;0.15396375449883748;0.1544286809815951;0.1518181239253646;0.1566073191706214;0.03631578947368421
21/03/2017 00.00;0.1566073191706214;0.16158614519427403;0.15684900974336113;0.16428321177182534;0.05017837480731117
22/03/2017 00.00;0.16428321177182534;0.16372699386503067;0.16057441253263707;0.1629773545243176;0.053710636423695224
23/03/2017 00.00;0.16348695735261332;0.1679767382413088;0.16347194803540724;0.16880593687294965;0.0504558467297952
